Origin,DepDelayMinutes,Flights,Lat,Lng,Year,Month
XNA,23.30000000000001,472,36.28194,-94.30694,2017,3
YAK,30.200000000000003,62,59.50333,-139.66028,2017,3
YUM,11.400000000000006,124,32.65667,-114.60611,2017,3
ABE,23.80000000000004,168,40.65194,-75.44056,2016,9
ABI,37.5,26,32.41139,-99.68194,2016,9
ABQ,16.0,1612,35.0402777778,-106.6091666667,2016,9
ABR,6.200000000000003,60,45.44917,-98.42194,2016,9
ABY,12.700000000000003,84,31.53556,-84.19444,2016,9
ACK,32.599999999999994,93,41.25306,-70.06028,2016,9
ACT,25.5,106,31.61139,-97.23056,2016,9
ACV,28.299999999999997,120,40.97806,-124.10861,2016,9
ACY,18.30000000000001,260,39.4575,-74.57722,2016,9
ADK,0.6000000000000005,9,51.87806,-176.64611,2016,9
ADQ,3.0,56,57.75,-152.49389,2016,9
AEX,19.200000000000017,242,31.3275,-92.54861,2016,9
AGS,42.099999999999994,240,33.37,-81.9641666667,2016,9
ALB,11.0,740,42.74583333,-73.80527777,2016,9
AMA,4.0,257,35.21944,-101.70583,2016,9
ANC,8.0,1395,61.1741666667,-149.9816666667,2016,9
APN,11.0,52,45.07806,-83.56028,2016,9
ASE,18.0,270,39.22306,-106.86889,2016,9
ATL,19.0,31503,33.6394444444,-84.4280555556,2016,9
ATW,24.30000000000001,309,44.25806,-88.51917,2016,9
AUS,20.0,3842,30.1944444444,-97.67,2016,9
AVL,18.800000000000068,309,35.43611,-82.54167,2016,9
AVP,7.5,168,41.33833,-75.72333,2016,9
AZO,15.500000000000014,137,42.235,-85.55194,2016,9
BDL,10.0,1590,41.9388888889,-72.6833333333,2016,9
BET,0.0,81,60.7797222222,-161.8380555556,2016,9
BFL,21.400000000000034,223,35.43361,-119.05667,2016,9
BGM,8.0,56,42.20861,-75.97972,2016,9
BGR,27.200000000000003,119,44.80722,-68.82806,2016,9
BHM,14.899999999999977,1025,33.5616666667,-86.7530555556,2016,9
BIL,4.800000000000011,243,45.80778,-108.54278,2016,9
BIS,2.8000000000000114,203,46.77278,-100.74583,2016,9
BJI,3.500000000000007,60,47.51083,-94.93472,2016,9
BMI,8.200000000000017,135,40.47722,-88.91583,2016,9
BNA,21.0,4423,36.12666666,-86.68194444,2016,9
BOI,13.0,1230,43.5644444444,-116.2227777778,2016,9
BOS,35.0,10084,42.3616666667,-71.0116666667,2016,9
BQK,49.0,83,31.25889,-81.46639,2016,9
BQN,34.599999999999966,139,18.495,-67.12944,2016,9
BRD,1.0,52,46.39833,-94.13806,2016,9
BRO,0.0,152,25.90694,-97.42583,2016,9
BRW,1.5999999999999943,77,71.28556,-156.76611,2016,9
BTM,0.0,56,45.95472,-112.4975,2016,9
BTR,30.0,519,30.53278,-91.15,2016,9
BTV,30.600000000000023,374,44.47194,-73.15333,2016,9
BUF,18.0,1548,42.9405555556,-78.7322222222,2016,9
BUR,17.0,1882,34.2005555556,-118.3586111111,2016,9
BWI,20.0,7833,39.1791666667,-76.6688888889,2016,9
BZN,12.600000000000023,436,45.7775,-111.15306,2016,9
CAE,38.0,342,33.93889,-81.11944,2016,9
CAK,6.600000000000023,395,40.91611,-81.44222,2016,9
CDC,8.899999999999999,52,37.70083,-113.09889,2016,9
CDV,9.100000000000001,60,60.49167,-145.4775,2016,9
CHA,20.0,411,35.03528,-85.20389,2016,9
CHO,29.60000000000005,200,38.138639,-78.452861,2016,9
CHS,29.200000000000045,1211,32.89861,-80.04056,2016,9
CID,31.200000000000045,416,41.884694,-91.710806,2016,9
CIU,10.800000000000004,55,46.25083,-84.4725,2016,9
CLE,27.0,2902,41.4075,-81.8511111111,2016,9
CLL,10.400000000000006,130,30.58861,-96.36389,2016,9
CLT,25.0,9183,35.2138888889,-80.9430555556,2016,9
CMH,13.0,1911,39.995,-82.8891666667,2016,9
CMX,7.200000000000003,60,47.16833,-88.48917,2016,9
COD,0.6000000000000085,106,44.52028,-109.02389,2016,9
COS,14.0,738,38.80583,-104.70083,2016,9
CPR,0.0,111,42.90806,-106.46444,2016,9
CRP,6.0,220,27.77028,-97.50111,2016,9
CRW,43.0,213,38.37306,-81.59306,2016,9
CSG,21.19999999999999,99,32.51639,-84.93889,2016,9
CVG,27.0,1093,39.0527777778,-84.6616666667,2016,9
CWA,0.0,58,44.7775,-89.6666667,2016,9
DAB,9.199999999999989,145,29.18,-81.05806,2016,9
DAL,25.0,5656,32.84722,-96.85167,2016,9
DAY,14.0,597,39.9025,-84.21944,2016,9
DCA,23.0,6395,38.8491666667,-77.0413888889,2016,9
DEN,24.0,19268,39.8533333333,-104.6755555556,2016,9
DFW,28.0,16089,32.8980555556,-97.0408333333,2016,9
DHN,68.50000000000003,112,31.32111,-85.44944,2016,9
DLH,19.600000000000136,173,46.84222,-92.19361,2016,9
DRO,6.700000000000017,164,37.15139,-107.75389,2016,9
DSM,8.0,600,41.53389,-93.66306,2016,9
DTW,15.0,10211,42.2083333333,-83.3566666667,2016,9
DVL,0.0,52,48.11444,-98.90861,2016,9
EAU,0.0,56,44.86583,-91.48417,2016,9
ECP,10.300000000000011,359,30.3416666667,-85.7972222222,2016,9
EGE,0.5999999999999943,78,39.6425,-106.91778,2016,9
EKO,0.0,55,40.825,-115.79167,2016,9
ELM,1.799999999999983,145,42.16,-76.89167,2016,9
ELP,22.0,1048,31.80722,-106.3775,2016,9
ERI,1.4000000000000057,55,42.08194,-80.17611,2016,9
ESC,29.9,52,45.72278,-87.09361,2016,9
EUG,8.299999999999983,280,44.12306,-123.21861,2016,9
EVV,13.700000000000017,186,38.03694,-87.5325,2016,9
EWN,6.399999999999977,57,35.07306,-77.04306,2016,9
EWR,38.0,9730,40.6897222222,-74.175,2016,9
EYW,38.0,112,24.5558333333,-81.7591666667,2016,9
FAI,6.5,186,64.815,-147.8563888889,2016,9
FAR,11.0,325,46.92056,-96.81583,2016,9
FAT,20.200000000000045,700,36.77611,-119.71806,2016,9
FAY,10.0,141,34.99111,-78.88028,2016,9
FCA,3.0,261,48.31056,-114.25611,2016,9
FLG,4.800000000000011,148,35.14028,-111.66917,2016,9
FLL,33.0,5630,26.0716666667,-80.1472222222,2016,9
FNT,11.900000000000034,303,42.96556,-83.74361,2016,9
FSD,18.599999999999966,341,43.58194,-96.74194,2016,9
FSM,29.10000000000001,90,35.33667,-94.3675,2016,9
FWA,16.200000000000045,351,40.97833,-85.195,2016,9
GCC,0.0,86,44.34889,-105.53944,2016,9
GCK,0.0,60,37.9275,-100.72444,2016,9
GEG,10.0,842,47.62,-117.53389,2016,9
GFK,0.0,82,47.94917,-97.17611,2016,9
GGG,58.0,26,32.38401444,-94.71148667,2016,9
GJT,1.0,224,39.1225,-108.52667,2016,9
GNV,35.20000000000002,190,29.69,-82.27167,2016,9
GPT,12.0,246,30.40722,-89.07,2016,9
GRB,3.700000000000017,236,44.48472,-88.12972,2016,9
GRI,4.0,56,40.9675,-98.30972,2016,9
GRK,8.0,118,31.06722,-97.82889,2016,9
GRR,10.0,773,42.8838888889,-85.5294444444,2016,9
GSO,24.400000000000205,584,36.09778,-79.93722,2016,9
GSP,20.600000000000136,585,34.89556,-82.21889,2016,9
GTF,2.3000000000000114,148,47.482,-111.3706833,2016,9
GTR,37.10000000000001,84,33.450333,-88.5913667,2016,9
GUC,0.0,4,38.53389,-106.93306,2016,9
GUM,21.1,30,13.48389,144.79722,2016,9
HDN,2.500000000000007,60,40.48111,-107.21778,2016,9
HIB,36.50000000000003,82,47.38667,-92.83889,2016,9
HLN,0.0,144,46.606806,-111.98275,2016,9
HNL,12.0,3724,21.3258333333,-157.9216666667,2016,9
HOB,9.799999999999997,47,32.6875,-103.21694,2016,9
HOU,20.0,4362,29.6455555556,-95.2788888889,2016,9
HPN,40.30000000000001,563,41.06694,-73.7075,2016,9
HRL,8.0,246,26.22861,-97.65444,2016,9
HSV,2.1000000000000227,350,34.63722,-86.775,2016,9
HYA,33.7,14,41.66944,-70.28028,2016,9
HYS,3.200000000000017,53,38.84222,-99.27306,2016,9
IAD,20.0,2899,38.9519444444,-77.4480555556,2016,9
IAG,10.400000000000002,23,43.10722,-78.94611,2016,9
IAH,20.0,10780,29.9855555556,-95.3422222222,2016,9
ICT,10.300000000000068,622,37.649944,-97.43306,2016,9
IDA,3.0,201,43.513722,-112.07075,2016,9
ILM,8.0,255,34.27056,-77.9025,2016,9
IMT,11.0,56,45.81833,-88.11444,2016,9
IND,22.0,2006,39.7172222222,-86.2944444444,2016,9
INL,6.899999999999999,52,48.56611,-93.40306,2016,9
ISN,6.1000000000000085,140,48.17806,-103.64222,2016,9
ISP,17.0,352,40.79528,-73.10028,2016,9
ITH,4.0,86,42.49111,-76.45833,2016,9
ITO,8.0,466,19.72028,-155.04833,2016,9
JAC,20.799999999999955,354,43.6069444444,-110.7377777778,2016,9
JAN,7.0,377,32.31111,-90.07583,2016,9
JAX,19.200000000000045,1553,30.4908333333,-81.6833333333,2016,9
JFK,30.0,7666,40.6441666667,-73.7822222222,2016,9
JLN,0.0,2,37.15194,-94.49833,2016,9
JMS,0.0,82,46.92972,-98.67833,2016,9
JNU,14.0,340,58.355,-134.57639,2016,9
KOA,10.0,908,19.7388888889,-156.0455555556,2016,9
KTN,11.800000000000011,194,55.35556,-131.71389,2016,9
LAN,10.0,103,42.778639,-84.586194,2016,9
LAR,4.799999999999997,52,41.31194,-105.675,2016,9
LAS,25.0,12575,36.08,-115.1533333333,2016,9
LAW,31.400000000000006,118,34.5675,-98.41639,2016,9
LAX,31.0,17527,33.9425222,-118.4071611,2016,9
LBB,11.399999999999977,390,33.66361,-101.82278,2016,9
LBE,56.90000000000001,70,40.27472,-79.40667,2016,9
LCH,0.7999999999999972,144,30.12611,-93.22333,2016,9
LEX,18.0,448,38.03639,-84.60583,2016,9
LFT,9.599999999999994,265,30.20528,-91.9875,2016,9
LGA,36.0,8156,40.7747222222,-73.8719444444,2016,9
LGB,23.0,1012,33.81778,-118.15167,2016,9
LIH,11.0,852,21.9786111111,-159.3422222222,2016,9
LIT,12.600000000000136,715,34.72944,-92.22444,2016,9
LNK,16.0,227,40.85111,-96.75917,2016,9
LRD,8.799999999999983,186,27.54389,-99.46167,2016,9
LSE,8.599999999999994,84,43.87917,-91.25667,2016,9
LWS,1.8000000000000114,59,46.3744972,-117.0153944,2016,9
MAF,7.0,458,31.9425,-102.20194,2016,9
MBS,12.5,140,43.53278,-84.07972,2016,9
MCI,14.0,3528,39.29749999,-94.71388888,2016,9
MCO,39.0,8824,28.4286111111,-81.3086111111,2016,9
MDT,19.599999999999994,265,40.19361,-76.76333,2016,9
MDW,20.0,7279,41.7861111111,-87.7525,2016,9
MEI,21.900000000000006,82,32.3325,-88.75194,2016,9
MEM,16.0,1206,35.0436111111,-89.9763888889,2016,9
MFE,5.0,183,26.17583,-98.23861,2016,9
MFR,19.5,266,42.374222,-122.8735,2016,9
MGM,29.200000000000045,218,32.30056,-86.39389,2016,9
MHT,9.0,600,42.9283333333,-71.4375,2016,9
MIA,37.0,5107,25.7941666667,-80.2855555556,2016,9
MKE,15.0,2562,42.9469444444,-87.9022222222,2016,9
MKG,8.800000000000011,56,43.1694861,-86.238222,2016,9
MLB,19.200000000000003,109,28.10278,-80.64528,2016,9
MLI,24.0,145,41.44861,-90.5075,2016,9
MLU,22.0,262,32.51083,-92.03778,2016,9
MOB,41.200000000000045,448,30.69139,-88.24278,2016,9
MOT,0.0,60,48.25944,-101.28028,2016,9
MQT,17.400000000000027,55,46.35361,-87.39528,2016,9
MRY,55.0,197,36.58694,-121.84306,2016,9
MSN,11.0,673,43.13972,-89.3375,2016,9
MSO,11.0,246,46.91639,-114.09056,2016,9
MSP,17.0,10600,44.8816666667,-93.2208333333,2016,9
MSY,20.0,3358,29.9933333333,-90.2580555556,2016,9
MTJ,38.400000000000006,104,38.5097944,-107.8942417,2016,9
MVY,55.0,36,41.39306,-70.61444,2016,9
MYR,28.5,531,33.67972,-78.92833,2016,9
OAJ,29.400000000000006,107,34.82917,-77.61222,2016,9
OAK,20.0,4163,37.7213888889,-122.2208333333,2016,9
OGG,9.0,1825,20.8922222222,-156.4380555556,2016,9
OKC,14.0,1354,35.39306,-97.60083,2016,9
OMA,14.0,1576,41.3011111111,-95.8902777778,2016,9
OME,15.800000000000011,59,64.51222,-165.44528,2016,9
ONT,16.0,1595,34.05611,-117.60111,2016,9
ORD,37.0,20406,41.97805555,-87.90611111,2016,9
ORF,29.0,904,36.8944444444,-76.2008333333,2016,9
ORH,16.200000000000017,58,42.26722,-71.87583,2016,9
OTH,13.199999999999996,37,43.4163888889,-124.2466666667,2016,9
OTZ,9.000000000000014,59,66.8905555556,-162.6041666667,2016,9
PAH,4.6000000000000085,56,37.06028,-88.77306,2016,9
PBG,19.00000000000001,23,44.65083,-73.46806,2016,9
PBI,37.0,1528,26.6830555556,-80.0955555556,2016,9
PDX,16.0,4913,45.5875,-122.5933333333,2016,9
PHF,12.399999999999991,83,37.13194,-76.49306,2016,9
PHL,34.0,5904,39.8686111111,-75.2483333333,2016,9
PHX,15.0,11963,33.4341666667,-112.011666667,2016,9
PIA,5.200000000000017,210,40.66417,-89.69333,2016,9
PIB,29.999999999999986,52,31.46722,-89.33694,2016,9
PIH,0.0,80,42.909806,-112.595917,2016,9
PIT,14.0,2063,40.4913888889,-80.2327777778,2016,9
PLN,11.0,86,45.57083,-84.79667,2016,9
PNS,12.0,479,30.47333,-87.18667,2016,9
PPG,17.8,9,-14.3316666667,-170.7113888889,2016,9
PSC,8.199999999999989,319,46.2646778,-119.119028,2016,9
PSE,44.800000000000026,59,18.00833,-66.56306,2016,9
PSG,24.400000000000006,60,56.80167,-132.94528,2016,9
PSP,14.899999999999977,592,33.829667,-116.506694,2016,9
PVD,14.0,990,41.72389,-71.42833,2016,9
PWM,26.800000000000068,721,43.6458333333,-70.3091666667,2016,9
RAP,21.0,241,44.04528,-103.05722,2016,9
RDD,35.800000000000026,85,40.50889,-122.29333,2016,9
RDM,16.900000000000034,268,44.254333,-121.149972,2016,9
RDU,21.59999999999991,2866,35.8772222222,-78.7888888889,2016,9
RHI,11.0,86,45.63139,-89.4675,2016,9
RIC,35.0,1404,37.505,-77.3241666667,2016,9
RKS,0.0,56,41.59417,-109.06528,2016,9
RNO,23.0,1289,39.49917,-119.76806,2016,9
ROA,34.0,193,37.325472,-79.975417,2016,9
ROC,21.100000000000023,655,43.1188888889,-77.6725,2016,9
ROW,36.0,56,33.30167,-104.53056,2016,9
RST,23.0,114,43.90833,-92.5,2016,9
RSW,27.0,1345,26.5361111111,-81.7552777778,2016,9
SAF,32.0,107,35.61722,-106.08944,2016,9
SAN,22.0,6433,32.7336111111,-117.1897222222,2016,9
SAT,18.0,2517,29.5266666667,-98.4719444444,2016,9
SAV,25.0,654,32.1275,-81.20194,2016,9
SBA,33.5,517,34.42611,-119.84028,2016,9
SBN,17.900000000000034,453,41.70833,-86.31722,2016,9
SBP,11.0,258,35.23694,-120.64194,2016,9
SCC,0.20000000000000284,60,70.19472,-148.46528,2016,9
SCE,19.0,57,40.84917,-77.84861,2016,9
SDF,16.0,830,38.17444,-85.73611,2016,9
SEA,15.0,10997,47.4488888889,-122.309444444,2016,9
SFO,29.0,14425,37.6180555556,-122.3786111111,2016,9
SGF,12.200000000000017,221,37.24556,-93.38861,2016,9
SGU,3.0,173,37.0375,-113.5036111111,2016,9
SHV,24.0,494,32.44667,-93.82556,2016,9
SIT,16.400000000000006,97,57.04722,-135.36167,2016,9
SJC,18.0,3565,37.3627777778,-121.9291666667,2016,9
SJT,14.0,122,31.35778,-100.49639,2016,9
SJU,25.0,1607,18.4380555556,-66.0044444444,2016,9
SLC,10.0,8866,40.7861111111,-111.9822222222,2016,9
SMF,18.0,3387,38.6955555556,-121.5908333333,2016,9
SMX,46.79999999999998,60,34.89889,-120.4575,2016,9
SNA,17.0,3511,33.6755555556,-117.8683333333,2016,9
SPI,9.599999999999994,145,39.84417,-89.67806,2016,9
SPS,20.900000000000063,85,33.98889,-98.49194,2016,9
SRQ,14.199999999999989,190,27.39556,-82.55444,2016,9
STL,21.0,4569,38.7472222222,-90.3613888889,2016,9
STT,33.0,251,18.3369444444,-64.9730555556,2016,9
STX,16.300000000000004,60,17.70167,-64.80167,2016,9
SUN,2.4000000000000057,109,43.50389,-114.29556,2016,9
SWF,46.50000000000001,60,41.50417,-74.10472,2016,9
SYR,15.0,497,43.1127777778,-76.1119444444,2016,9
TLH,5.0,191,30.3952777778,-84.3452777778,2016,9
TPA,24.0,4627,27.9755555556,-82.5333333333,2016,9
TRI,36.30000000000001,188,36.4752139,-82.4074194,2016,9
TTN,40.0,178,40.27667,-74.81333,2016,9
TUL,10.0,1163,36.19833,-95.88806,2016,9
TUS,19.0,1171,32.11611,-110.94111,2016,9
TVC,7.0,182,44.74139,-85.58222,2016,9
TWF,0.0,83,42.4818028,-114.4877333,2016,9
TXK,10.799999999999983,57,33.45361,-93.99111,2016,9
TYS,29.0,605,35.81111,-83.99389,2016,9
UST,49.500000000000014,29,29.95861111,-81.33888888,2016,9
VLD,18.300000000000026,85,30.78139,-83.27611,2016,9
VPS,10.800000000000011,305,30.4833333333,-86.5252777778,2016,9
WRG,5.0,60,56.48444,-132.36972,2016,9
WYS,12.799999999999997,52,44.68833,-111.11778,2016,9
XNA,29.0,508,36.28194,-94.30694,2016,9
YAK,8.100000000000001,60,59.50333,-139.66028,2016,9
YUM,1.400000000000034,154,32.65667,-114.60611,2016,9
ABE,19.799999999999997,134,40.65194,-75.44056,2017,6
ABQ,39.200000000000045,1705,35.0402777778,-106.6091666667,2017,6
ABR,16.00000000000003,60,45.44917,-98.42194,2017,6
ABY,43.0,86,31.53556,-84.19444,2017,6
ACK,101.60000000000002,115,41.25306,-70.06028,2017,6
ACV,68.99999999999999,94,40.97806,-124.10861,2017,6
ACY,120.0,300,39.4575,-74.57722,2017,6
ADK,35.8,9,51.87806,-176.64611,2017,6
ADQ,32.500000000000014,56,57.75,-152.49389,2017,6
AEX,8.100000000000009,121,31.3275,-92.54861,2017,6
AGS,50.400000000000034,168,33.37,-81.9641666667,2017,6
AKN,0.8000000000000043,27,58.67667,-156.64917,2017,6
ALB,37.700000000000045,784,42.74583333,-73.80527777,2017,6
ALO,23.5,56,42.55694,-92.40028,2017,6
AMA,22.0,237,35.21944,-101.70583,2017,6
ANC,13.0,1953,61.1741666667,-149.9816666667,2017,6
APN,32.29999999999999,52,45.07806,-83.56028,2017,6
ASE,41.5,384,39.22306,-106.86889,2017,6
ATL,48.0,32050,33.6394444444,-84.4280555556,2017,6
ATW,27.400000000000034,276,44.25806,-88.51917,2017,6
AUS,47.0,4531,30.1944444444,-97.67,2017,6
AVL,93.9000000000002,345,35.43611,-82.54167,2017,6
AVP,57.0,131,41.33833,-75.72333,2017,6
AZO,42.80000000000001,263,42.235,-85.55194,2017,6
BDL,43.0,1914,41.9388888889,-72.6833333333,2017,6
BET,10.0,82,60.7797222222,-161.8380555556,2017,6
BFL,41.400000000000034,204,35.43361,-119.05667,2017,6
BGM,19.700000000000003,80,42.20861,-75.97972,2017,6
BGR,135.60000000000002,122,44.80722,-68.82806,2017,6
BHM,43.0,950,33.5616666667,-86.7530555556,2017,6
BIL,1.8000000000000114,283,45.80778,-108.54278,2017,6
BIS,25.400000000000006,207,46.77278,-100.74583,2017,6
BJI,9.200000000000003,60,47.51083,-94.93472,2017,6
BLI,1.0,6,48.79275,-122.537528,2017,6
BMI,14.0,226,40.47722,-88.91583,2017,6
BNA,45.400000000000546,4755,36.12666666,-86.68194444,2017,6
BOI,25.600000000000136,1337,43.5644444444,-116.2227777778,2017,6
BOS,89.0,11006,42.3616666667,-71.0116666667,2017,6
BQK,8.200000000000017,86,31.25889,-81.46639,2017,6
BQN,92.0,190,18.495,-67.12944,2017,6
BRD,8.899999999999999,52,46.39833,-94.13806,2017,6
BRO,15.399999999999991,62,25.90694,-97.42583,2017,6
BRW,2.8000000000000256,77,71.28556,-156.76611,2017,6
BTM,0.0,56,45.95472,-112.4975,2017,6
BTR,57.600000000000136,619,30.53278,-91.15,2017,6
BTV,80.79999999999995,302,44.47194,-73.15333,2017,6
BUF,53.0,1607,42.9405555556,-78.7322222222,2017,6
BUR,32.0,2154,34.2005555556,-118.3586111111,2017,6
BWI,53.0,9097,39.1791666667,-76.6688888889,2017,6
BZN,20.69999999999999,505,45.7775,-111.15306,2017,6
CAE,31.0,347,33.93889,-81.11944,2017,6
CAK,46.200000000000045,526,40.91611,-81.44222,2017,6
CDC,4.899999999999999,52,37.70083,-113.09889,2017,6
CDV,9.400000000000006,60,60.49167,-145.4775,2017,6
CHA,79.20000000000005,357,35.03528,-85.20389,2017,6
CHO,92.80000000000001,154,38.138639,-78.452861,2017,6
CHS,65.0,1240,32.89861,-80.04056,2017,6
CID,38.900000000000034,509,41.884694,-91.710806,2017,6
CIU,2.0,56,46.25083,-84.4725,2017,6
CLE,46.20000000000027,3140,41.4075,-81.8511111111,2017,6
CLL,6.0,90,30.58861,-96.36389,2017,6
CLT,45.0,9453,35.2138888889,-80.9430555556,2017,6
CMH,40.0,2068,39.995,-82.8891666667,2017,6
CMX,12.200000000000003,60,47.16833,-88.48917,2017,6
COD,2.0,110,44.52028,-109.02389,2017,6
COS,46.0,766,38.80583,-104.70083,2017,6
COU,12.2,30,38.81806,-92.21972,2017,6
CPR,1.0,61,42.90806,-106.46444,2017,6
CRP,35.60000000000002,210,27.77028,-97.50111,2017,6
CRW,66.5,216,38.37306,-81.59306,2017,6
CSG,48.20000000000002,108,32.51639,-84.93889,2017,6
CVG,40.40000000000009,1908,39.0527777778,-84.6616666667,2017,6
CWA,53.300000000000026,143,44.7775,-89.6666667,2017,6
DAB,41.0,176,29.18,-81.05806,2017,6
DAL,57.0,5765,32.84722,-96.85167,2017,6
DAY,38.200000000000045,473,39.9025,-84.21944,2017,6
DCA,52.0,6299,38.8491666667,-77.0413888889,2017,6
DEN,37.0,19901,39.8533333333,-104.6755555556,2017,6
DFW,77.0,15518,32.8980555556,-97.0408333333,2017,6
DHN,56.00000000000006,107,31.32111,-85.44944,2017,6
DLG,6.800000000000004,27,59.04472,-158.50556,2017,6
DLH,49.80000000000015,231,46.84222,-92.19361,2017,6
DRO,17.299999999999997,119,37.15139,-107.75389,2017,6
DSM,26.5,691,41.53389,-93.66306,2017,6
DTW,37.0,10871,42.2083333333,-83.3566666667,2017,6
DVL,2.799999999999997,52,48.11444,-98.90861,2017,6
EAU,9.200000000000003,56,44.86583,-91.48417,2017,6
ECP,27.0,452,30.3416666667,-85.7972222222,2017,6
EGE,49.5,28,39.6425,-106.91778,2017,6
EKO,6.5,56,40.825,-115.79167,2017,6
ELM,1.0,41,42.16,-76.89167,2017,6
ELP,46.5,924,31.80722,-106.3775,2017,6
ERI,23.0,142,42.08194,-80.17611,2017,6
ESC,41.89999999999997,52,45.72278,-87.09361,2017,6
EUG,41.900000000000034,388,44.12306,-123.21861,2017,6
EVV,39.000000000000085,192,38.03694,-87.5325,2017,6
EWN,42.999999999999986,58,35.07306,-77.04306,2017,6
EWR,82.0,9849,40.6897222222,-74.175,2017,6
EYW,27.0,131,24.5558333333,-81.7591666667,2017,6
FAI,13.0,339,64.815,-147.8563888889,2017,6
FAR,8.800000000000011,233,46.92056,-96.81583,2017,6
FAT,37.5,669,36.77611,-119.71806,2017,6
FAY,67.9,142,34.99111,-78.88028,2017,6
FCA,7.0,191,48.31056,-114.25611,2017,6
FLG,8.800000000000011,89,35.14028,-111.66917,2017,6
FLL,89.0,7394,26.0716666667,-80.1472222222,2017,6
FNT,25.600000000000136,355,42.96556,-83.74361,2017,6
FSD,35.0,424,43.58194,-96.74194,2017,6
FSM,23.900000000000013,58,35.33667,-94.3675,2017,6
FWA,68.20000000000005,458,40.97833,-85.195,2017,6
GCC,1.0,86,44.34889,-105.53944,2017,6
GEG,23.0,956,47.62,-117.53389,2017,6
GFK,21.60000000000001,129,47.94917,-97.17611,2017,6
GJT,2.0,224,39.1225,-108.52667,2017,6
GNV,78.40000000000003,154,29.69,-82.27167,2017,6
GPT,23.600000000000136,200,30.40722,-89.07,2017,6
GRB,16.19999999999999,426,44.48472,-88.12972,2017,6
GRI,30.400000000000055,53,40.9675,-98.30972,2017,6
GRK,14.600000000000023,133,31.06722,-97.82889,2017,6
GRR,29.0,971,42.8838888889,-85.5294444444,2017,6
GSO,68.20000000000005,472,36.09778,-79.93722,2017,6
GSP,42.5,591,34.89556,-82.21889,2017,6
GST,0.0,27,58.42528,-135.7075,2017,6
GTF,16.0,190,47.482,-111.3706833,2017,6
GTR,52.699999999999996,62,33.450333,-88.5913667,2017,6
GUM,16.400000000000006,30,13.48389,144.79722,2017,6
HIB,7.3999999999999915,52,47.38667,-92.83889,2017,6
HLN,0.5,146,46.606806,-111.98275,2017,6
HNL,9.0,4328,21.3258333333,-157.9216666667,2017,6
HOB,1.8000000000000043,56,32.6875,-103.21694,2017,6
HOU,55.0,4719,29.6455555556,-95.2788888889,2017,6
HPN,70.89999999999998,585,41.06694,-73.7075,2017,6
HRL,55.80000000000001,234,26.22861,-97.65444,2017,6
HSV,34.0,333,34.63722,-86.775,2017,6
HYA,87.5,16,41.66944,-70.28028,2017,6
HYS,11.0,52,38.84222,-99.27306,2017,6
IAD,48.0,3387,38.9519444444,-77.4480555556,2017,6
IAG,64.4,43,43.10722,-78.94611,2017,6
IAH,39.0,11298,29.9855555556,-95.3422222222,2017,6
ICT,33.39999999999998,700,37.649944,-97.43306,2017,6
IDA,7.0,207,43.513722,-112.07075,2017,6
IFP,33.80000000000001,30,35.1575,-114.55944,2017,6
ILM,35.799999999999955,175,34.27056,-77.9025,2017,6
IMT,57.5,56,45.81833,-88.11444,2017,6
IND,39.20000000000027,2416,39.7172222222,-86.2944444444,2017,6
INL,0.0,52,48.56611,-93.40306,2017,6
ISN,14.0,87,48.17806,-103.64222,2017,6
ISP,37.400000000000034,373,40.79528,-73.10028,2017,6
ITH,7.20000000000006,86,42.49111,-76.45833,2017,6
ITO,11.0,521,19.72028,-155.04833,2017,6
JAC,27.0,367,43.6069444444,-110.7377777778,2017,6
JAN,24.0,387,32.31111,-90.07583,2017,6
JAX,59.5,1481,30.4908333333,-81.6833333333,2017,6
JFK,75.90000000000055,8201,40.6441666667,-73.7822222222,2017,6
JLN,66.5,57,37.15194,-94.49833,2017,6
JMS,12.700000000000017,82,46.92972,-98.67833,2017,6
JNU,14.0,485,58.355,-134.57639,2017,6
KOA,10.5,1267,19.7388888889,-156.0455555556,2017,6
KTN,11.0,255,55.35556,-131.71389,2017,6
LAN,19.0,192,42.778639,-84.586194,2017,6
LAR,127.19999999999987,52,41.31194,-105.675,2017,6
